Actor,Soma de Facebook_likes,id_title
Keanu Reeves,18000,3375
Keanu Reeves,18000,3460
Keanu Reeves,18000,3953
Keanu Reeves,18000,4189
Keanu Reeves,18000,4344
Keanu Reeves,18000,4490
Keegan Connor Tracy,392,1846
Keegan Connor Tracy,392,3099
Keegan-Michael Key,415,568
Keegan-Michael Key,415,2675
Keeley Hawes,228,2062
Keenan Tracey,108,4374
Keenan Wynn,277,3975
Keenan Wynn,277,4360
Keenen Ivory Wayans,322,1118
Keenen Ivory Wayans,322,4960
Keir Dullea,273,3080
Keir O'Donnell,318,815
Keisha Castle-Hughes,446,1451
Keisha Castle-Hughes,446,3276
Keisha Castle-Hughes,446,3877
Keith Allen,66,2695
Keith Allen,66,2748
Keith Carradine,584,3837
Keith Carradine,584,4757
Keith Hudson,23,1055
Keith Richards,426,4551
Kel O'Neill,15,3799
Kelen Coleman,281,4997
Kelli Barrett,110,2368
Kelli Garner,730,133
Kelli Garner,730,1013
Kelli Garner,730,1573
Kelli Garner,730,2906
Kelli Garner,730,3929
Kelli Garner,730,4240
Kelli Williams,446,3084
Kellie Martin,371,2445
Kelly Brook,859,2042
Kelly Carlson,472,2262
Kelly Carlson,472,2674
Kelly Clarkson,281,2984
Kelly Jo Minter,101,3594
Kelly Keaton,117,359
Kelly LeBrock,445,3016
Kelly Lin,21,2815
Kelly Lynch,466,361
Kelly Lynch,466,1354
Kelly Lynch,466,3124
Kelly Macdonald,2000,57
Kelly Macdonald,2000,1041
Kelly Macdonald,2000,1102
Kelly Macdonald,2000,1886
Kelly Macdonald,2000,1899
Kelly Macdonald,2000,1906
Kelly Macdonald,2000,3937
Kelly Macdonald,2000,4051
Kelly Paterniti,39,4153
Kelly Preston,743,274
Kelly Preston,743,814
Kelly Preston,743,931
Kelly Preston,743,994
Kelly Preston,742,1418
Kelly Preston,742,1908
Kelly Preston,742,1922
Kelly Preston,742,2174
Kelly Preston,742,2294
Kelly Preston,742,2609
Kelly Preston,742,3245
Kelly Reno,81,4163
Kelly Ripa,379,1317
Kelly Rowan,282,1000
Kelly Rutherford,287,1201
Kelsey Grammer,808,35
Kelsey Grammer,808,38
Kelsey Grammer,808,903
Kelsey Grammer,808,1169
Kelsey Grammer,808,2429
Kelsey Grammer,808,3178
Kelvin Han Yee,681,911
Kelvin Taylor,939,2953
Ken Arnold,327,1470
Ken Bevel,153,4724
Ken Burns,196,4733
Ken Davis,0,3791
Ken Davitian,165,2395
Ken Foree,649,3490
Ken Howard,649,1558
Ken Howard,649,2091
Ken Howard,649,3959
Ken Leung,502,4662
Ken Marino,543,816
Ken Marino,543,1354
Ken Marino,543,1756
Ken Marino,543,3689
Ken Marino,543,4570
Ken Sansom,16,2189
Ken Siu,49,4404
Ken Takakura,255,1641
Kenan Thompson,521,1396
Kenan Thompson,521,1531
Kenan Thompson,521,1995
Kenan Thompson,521,2402
Kenan Thompson,521,2551
Kenan Thompson,521,2818
Kenan Thompson,521,4038
Kendrick Cross,529,3636
Kendyl Joi,23,4712
Kenneth Colley,216,2133
Kenneth Cranham,111,3014
Kenneth Mars,399,3585
Kenneth Mitchell,250,1759
Kenneth Nkosi,18,4319
Kenneth Tobey,57,4894
Kenneth Williams,83,2045
Kenny Baker,504,1537
Kenny Baker,504,2052
Kenny Baker,504,2935
Kenny Baker,504,3025
Kenny Johnston,327,4609
Kent McCord,196,4311
Keram Malicki-Sánchez,333,2209
Keri Lynn Pratt,292,3379
Keri Lynn Pratt,292,3501
Keri Maletto,569,4860
Kerr Smith,591,2055
Kerr Smith,591,3762
Kerry Bishé,296,5038
Kerry Cahill,146,3230
Kerry Condon,416,2449
Keshia Knight Pulliam,619,1919
Keshia Knight Pulliam,619,2477
Keshia Knight Pulliam,619,3117
Kesun Loder,33,3416
Kevin Alejandro,1000,2308
Kevin Alejandro,1000,4340
Kevin Breznahan,104,1912
Kevin Brown,727,823
Kevin Chamberlin,489,366
Kevin Chamberlin,489,1758
Kevin Chamberlin,489,1823
Kevin Clash,436,2513
Kevin Connolly,638,1424
Kevin Connolly,638,1607
Kevin Connolly,638,1665
Kevin Connolly,638,2897
Kevin Corrigan,778,801
Kevin Corrigan,778,2476
Kevin Corrigan,778,3766
Kevin Corrigan,778,4565
Kevin Corrigan,778,4745
Kevin Corrigan,778,4851
Kevin Corrigan,778,4983
Kevin Dillon,576,539
Kevin Dillon,576,1259
Kevin Dillon,576,1665
Kevin Dillon,576,3583
Kevin Dunn,581,37
Kevin Dunn,581,54
Kevin Dunn,581,113
Kevin Dunn,581,879
Kevin Dunn,581,901
Kevin Dunn,581,1666
Kevin Dunn,581,1979
Kevin Dunn,581,2561
Kevin G. Schmidt,362,2434
Kevin Gage,366,2692
Kevin Gage,366,4111
Kevin Gage,366,4629
Kevin Grevioux,593,689
Kevin Grevioux,593,1433
Kevin Grevioux,593,2094
Kevin Grevioux,593,2504
Kevin Hamedani,23,4619
Kevin Howarth,19,4832
Kevin J. O'Connor,248,1516
Kevin J. O'Connor,248,4000
Kevin Leslie,159,4216
Kevin McCarthy,403,3913
Kevin McCarthy,403,4334
Kevin McCarthy,403,4611
Kevin McGowan,7,2350
Kevin McHale,748,3311
Kevin McNally,427,645
Kevin McNally,427,1111
Kevin McNally,427,1744
Kevin McNally,427,1857
Kevin McNally,427,2695
Kevin McNally,427,3420
Kevin McNally,427,3606
Kevin McNally,427,3908
Kevin Michael Richardson,441,3849
Kevin Nash,642,1884
Kevin Nash,642,2757
Kevin Nealon,503,372
Kevin Nealon,503,459
Kevin Nealon,503,2495
Kevin Nealon,503,3105
Kevin Nealon,503,3198
Kevin Nealon,503,3210
Kevin P. Farley,143,4964
Kevin Peter Hall,636,1457
Kevin Pollak,574,573
Kevin Pollak,574,921
Kevin Pollak,574,1184
Kevin Pollak,574,1376
Kevin Pollak,574,1525
Kevin Pollak,574,2594
Kevin Pollak,574,3593
Kevin Pollak,574,4017
Kevin Pollak,574,4109
Kevin Pollak,574,4668
Kevin Rahm,168,3403
Kevin Rankin,820,168
Kevin Rankin,820,2647
Kevin Scott Richardson,262,4690
Kevin Spacey,18000,12
Kevin Spacey,18000,958
Kevin Spacey,18000,980
Kevin Spacey,18000,1012
Kevin Spacey,18000,1049
Kevin Spacey,18000,1096
Kevin Spacey,18000,1193
Kevin Spacey,18000,1235
Kevin Spacey,18000,1264
Kevin Spacey,18000,1407
Kevin Spacey,18000,1413
Kevin Spacey,18000,1417
Kevin Spacey,18000,1463
Kevin Spacey,18000,1487
Kevin Spacey,18000,2033
Kevin Spacey,18000,2043
Kevin Spacey,18000,2607
Kevin Spacey,18000,2901
Kevin Spacey,18000,2913
Kevin Spacey,18000,3593
Kevin Spacey,18000,3769
Kevin Spacey,18000,4026
Kevin Sussman,681,374
Kevin Sussman,681,843
Kevin Sussman,681,1245
Kevin Sussman,681,1372
Kevin Sussman,681,1680
Kevin Sussman,681,2234
Kevin Sussman,681,4009
Kevin Tighe,472,3059
Kevin Tighe,472,3124
Kevin Tighe,472,3646
Kevin Williamson,221,2022
Kevin Zegers,2000,802
Kevin Zegers,2000,1496
Kevin Zegers,2000,1760
Kevin Zegers,2000,3148
Kevin Zegers,2000,3248
Kevin Zegers,2000,4064
Kevin Zegers,2000,4342
Kevin Zegers,2000,4402
Kevin Zegers,2000,4545
Kevork Malikyan,69,2472
Khaira Arby,0,4715
Khalid Abdalla,161,2260
Khalid Abdalla,161,4349
Khamani Griffin,161,157
Khamani Griffin,161,512
Khandi Alexander,556,2706
Khandi Alexander,556,2784
Khandi Alexander,556,3137
Khandi Alexander,556,3989
Khulan Chuluun,12,2452
Ki Hong Lee,988,731
Ki Hong Lee,988,1512
Kick Gurry,107,233
Kieran Culkin,1000,425
Kieran Culkin,1000,2154
Kieran Culkin,1000,2669
Kieran Culkin,1000,2817
Kieran Culkin,1000,2994
Kieran Culkin,1000,3096
Kieran Culkin,1000,3301
Kieran Culkin,1000,4961
Kiernan Shipka,552,560
Kiersey Clemons,190,1428
Kiersey Clemons,190,3492
Kieu Chinh,24,4464
Kim Chan,45,2447
Kim Chan,45,3150
Kim Darby,152,3740
Kim Darby,152,4084
Kim De Angelo,0,4299
Kim Delaney,281,384
Kim Dickens,624,377
Kim Dickens,624,1404
Kim Dickens,624,2539
Kim Dickens,624,3779
Kim Director,193,2663
Kim Hunter,114,4359
Kim Hunter,114,4371
Kim Ly,140,3839
Kim Shaw,935,823
Kim Shaw,934,2230
Kim Shaw,934,3687
Kim Thomson,25,2079
Kimberley Crossman,467,4373
Kimberly Beck,74,4170
Kimberly Elise,637,910
Kimberly Elise,637,1445
Kimberly Elise,637,2140
Kimberly Elise,637,3492
Kimberly Elise,637,3671
Kimberly Elise,637,4086
Kimberly J. Brown,409,2158
Kimberly J. Brown,409,4828
Kimberly Williams-Paisley,529,685
Kimberly Williams-Paisley,529,4636
Kim-Marie Woodhouse,5,1832
Kiowa Gordon,485,4449
Kip Pardue,374,3225
Kip Pardue,374,3320
Kip Pardue,374,4269
Kira McLean,359,3963
Kiran Shah,190,65
Kirby Bliss Blanton,329,2937
Kirby Heyborne,69,4286
Kirby Heyborne,69,4673
Kirby Heyborne,69,4735
Kirby Heyborne,69,4739
Kirk Acevedo,641,1737
Kirk Baltz,199,1673
Kirk Cameron,848,4724
Kirk Fox,109,2485
Kirpatrick Thomas,17,5005
Kirsten Collins,3,4876
Kirsten Day,196,1444
Kirsten Dunst,4000,7
Kirsten Dunst,4000,32
Kirsten Dunst,4000,162
Kirsten Dunst,4000,670
Kirsten Dunst,4000,897
Kirsten Dunst,4000,903
Kirsten Dunst,4000,941
Kirsten Dunst,4000,1229
Kirsten Dunst,4000,1291
Kirsten Dunst,4000,1480
Kirsten Dunst,4000,2018
Kirsten Dunst,4000,2224
Kirsten Dunst,4000,2337
Kirsten Dunst,4000,2457
Kirsten Dunst,4000,2626
Kirsten Dunst,4000,2631
Kirsten Dunst,4000,2863
Kirsten Dunst,4000,2870
Kirsten Dunst,4000,3094
Kirsten Dunst,4000,3161
Kirsten Dunst,4000,3163
Kirsten Dunst,4000,3275
Kirsten Dunst,4000,3462
Kirsten Dunst,4000,3482
Kirsten Dunst,4000,3619
Kirsten Dunst,4000,4115
Kirstie Alley,980,1863
Kirstie Alley,980,2924
Kirstie Alley,980,3163
Kjell Nilsson,41,4255
Klaus Kinski,396,3027
Klaus Maria Brandauer,172,1385
Klaus Maria Brandauer,172,2780
Kodi Smit-McPhee,884,84
Kodi Smit-McPhee,884,753
Kodi Smit-McPhee,884,2283
Kodi Smit-McPhee,884,4074
Kôji Yakusho,89,5030
Konstantin Khabenskiy,114,1732
Konstantin Khabenskiy,114,3884
Konstantin Khabenskiy,114,3958
Konstantin Lavronenko,20,2740
Kostja Ullmann,38,4121
Kris Marshall,548,1095
Kris Marshall,548,1717
Kris Marshall,548,2135
Kris Marshall,548,2293
Kris Marshall,548,2810
Kris Marshall,548,3676
Kris Sommerville,109,4216
Krista Allen,164000,1224
Krista Allen,164000,4046
Kristen Cloke,109,4468
Kristen Connolly,751,746
Kristen Connolly,751,1654
Kristen Johnston,501,1347
Kristen Johnston,501,4640
Kristen Quintrall,166,3965
Kristen Seavey,370,5018
Kristen Stewart,17000,82
Kristen Stewart,17000,175
Kristen Stewart,17000,188
Kristen Stewart,17000,433
Kristen Stewart,17000,632
Kristen Stewart,17000,683
Kristen Stewart,17000,927
Kristen Stewart,17000,1044
Kristen Stewart,17000,1379
Kristen Stewart,17000,1830
Kristen Stewart,17000,2018
Kristen Stewart,17000,2251
Kristen Stewart,17000,2263
Kristen Stewart,17000,2434
Kristen Stewart,17000,2611
Kristen Stewart,17000,3082
Kristen Stewart,17000,3230
Kristen Stewart,17000,3259
Kristen Stewart,17000,3280
Kristen Stewart,17000,3734
Kristi Clainos,124,4132
Kristian Bruun,36,4628
Kristin Booth,134,4510
Kristin Davis,722,334
Kristin Davis,722,511
Kristin Davis,722,728
Kristin Davis,722,748
Kristin Davis,722,827
Kristin Davis,722,990
Kristin Lehman,187,3300
Kristin Scott Thomas,1000,25
Kristin Scott Thomas,1000,439
Kristin Scott Thomas,1000,693
Kristin Scott Thomas,1000,736
Kristin Scott Thomas,1000,1416
Kristin Scott Thomas,1000,2412
Kristin Scott Thomas,1000,2435
Kristin Scott Thomas,1000,2759
Kristin Scott Thomas,1000,2810
Kristin Scott Thomas,1000,3272
Kristin Scott Thomas,1000,3832
Kristin Scott Thomas,1000,3844
Kristin Scott Thomas,1000,4358
Kristoffer Polaha,361,3787
Kristy Swanson,579,1124
Kristy Swanson,578,4096
Krysta Rodriguez,131,4295
Krystyna Janda,20,2825
Krystyna Janda,20,3208
Kumar Gaurav,12,4589
Kuno Becker,580,1325
Kuno Becker,580,1534
Kurt Angle,217,4671
Kurt Fuller,617,852
Kurt Fuller,617,880
Kurt Fuller,617,1536
Kurt Fuller,617,1628
Kurt Fuller,617,2160
Kurt Fuller,617,3515
Kurt Loder,162,2663
Kurtwood Smith,1000,820
Kurtwood Smith,1000,1804
Kurtwood Smith,1000,2238
Kurtwood Smith,1000,2540
Kurtwood Smith,1000,2980
Kurtwood Smith,1000,3174
Kurtwood Smith,1000,3407
Kwesi Ameyaw,27,3479
Kwok-Kwan Chan,51,1399
Kwok-Kwan Chan,51,3219
Kyla Pratt,417,2697
Kyla Wise,108,4441
Kyle Gass,110,2102
Kyle Hebert,324,1528
Kyle Schmid,917,1559
Kyle Schmid,917,1916
Kyle Schmid,917,2235
Kylie Bunbury,370,1936
Kylie Minogue,691,904
Kylie Minogue,690,1448
Kylie Minogue,690,2302
Kylie Minogue,690,3938
Kyra Nichols,0,2383
Kyra Sedgwick,941,1542
Kyra Sedgwick,941,1985
Kyra Sedgwick,941,2086
Kyra Sedgwick,941,2772
Kyra Sedgwick,941,3002
Kyung-gu Sol,13,2613
Kyung-gu Sol,13,3343
L.Q. Jones,242,3631
L.Q. Jones,242,3992
Laila Haley,1000,3132
Lainie Kazan,249,2065
Lainie Kazan,249,3738
Laird John Hamilton,28,4175
Lalaine,502,4842
Lambert Wilson,186,2920
Lambert Wilson,186,3314
Lambert Wilson,186,3773
Lamman Rucker,607,2192
Lamman Rucker,607,2625
Lamman Rucker,607,4393
Lance Gross,849,2791
Landon Liboiron,1000,2074
Landon Liboiron,1000,2318
Landon Liboiron,1000,2473
Lane Smith,633,3032
Lane Smith,633,3103
Lane Smith,633,3941
La'Princess Jackson,309,4188
Lara Flynn Boyle,619,1021
Lara Flynn Boyle,619,2160
Lara Flynn Boyle,619,3896
Lara Jean Chorostecki,131,4013
Lara Jill Miller,93,3758
Lara Pulver,854,76
Laraine Day,100,3795
Larenz Tate,582,500
Larenz Tate,582,1389
Larenz Tate,582,3158
Larenz Tate,582,3391
Larenz Tate,582,3989
Lark Voorhies,324,2965
Larry Bagby,115,1771
Larry Bagby,115,4673
Larry Blamire,56,4963
Larry David,860,1642
Larry David,860,2696
Larry David,860,2718
Larry David,860,4201
Larry Drake,513,3419
Larry Fessenden,83,3225
Larry Fessenden,83,4424
Larry Hankin,412,1849
Larry Joe Campbell,919,53
Larry Joe Campbell,919,639
Larry King,135,376
Larry King,135,1066
Larry King,135,4679
Larry Miller,611,427
Larry Miller,611,1137
Larry Miller,611,1667
Larry Miller,611,2234
Larry Miller,611,2722
Larry Miller,611,2962
Larry Miller,611,3242
Larry Miller,611,3526
Larry Miller,611,3926
Larry Miller,611,4206
Larry Mullen Jr.,44,2687
Larry Poindexter,93,4818
Larry the Cable Guy,400,1900
Larry the Cable Guy,400,2512
Lars Mikkelsen,573,3319
Lars Ulrich,151,2465
Lateef Crowder,261,3873
Laura Breckenridge,228,4611
Laura Brent,59,111
Laura Flanders,0,4777
Laura Fraser,601,4693
Laura Harring,669,1380
Laura Harring,669,1533
Laura Harring,669,2228
Laura Harring,669,2307
Laura Harring,669,2724
Laura Harris,345,3228
Laura Harris,345,3603
Laura Morante,60,3552
Laura Ramsey,960,1927
Laura Ramsey,960,1961
Laura Ramsey,960,2235
Laura Ramsey,960,3924
Laura San Giacomo,531,4485
Laura Spencer,368,2341
Laura-Leigh,740,1382
Laurel Holloman,273,3407
Laurel Holloman,273,4857
Lauren Ambrose,945,1419
Lauren Ambrose,945,1540
Lauren Ambrose,945,3128
Lauren Ambrose,945,3942
Lauren C. Mayhew,157,4614
Lauren Cohan,4000,11
Lauren Cohan,4000,3113
Lauren Cohan,4000,4691
Lauren German,683,3038
Lauren German,683,3290
Lauren German,683,3440
Lauren German,683,4125
Lauren Gottlieb,733,449
Lauren Gottlieb,733,4352
Lauren Holly,879,885
Lauren Holly,879,1037
Lauren Holly,879,2541
Lauren Lee Smith,351,1293
Lauren London,503,3757
Lauren Sweetser,179,4271
Laurence Fox,281,2537
Laurence Olivier,1000,627
Laurence Olivier,1000,1073
Laurence Olivier,1000,2376
Laurence Olivier,1000,2956
Laurence Olivier,1000,4475
Laurent Poitrenaux,3,4456
Laurie Metcalf,549,4173
Lauryn Hill,220,4073
Lawrence Gilliard Jr.,353,3623
Lawrence Gilliard Jr.,353,4781
Laz Alonso,826,1129
Laz Alonso,826,1987
Laz Alonso,826,2303
Laz Alonso,826,2774
Laz Alonso,826,2967
Laz Alonso,826,3476
Laz Alonso,826,3974
Léa Drucker,4,4456
Lea Michele,2000,625
Lea Michele,2000,3311
Lea Thompson,1000,677
Lea Thompson,1000,1189
Lea Thompson,1000,1202
Lea Thompson,1000,1694
Lea Thompson,1000,2364
Lea Thompson,1000,2400
Lea Thompson,1000,2569
Lea Thompson,1000,4454
Leah Remini,909,2027
Leah Remini,909,2258
Lee Arenberg,457,1498
Lee Armstrong,511,4701
Lee Evans,312,1181
Lee Evans,312,4320
Lee Ingleby,172,174
Lee J. Cobb,259,2917
Lee J. Cobb,259,4823
Lee Majors,799,2629
Lee Majors,799,2799
Lee Majors,799,3050
Lee Majors,799,3214
Lee Marvin,756,2212
Lee Marvin,756,4042
Lee Marvin,756,4136
Lee Marvin,756,4166
Lee Norris,553,3232
Lee Remick,264,1895
Lee Remick,264,4151
Lee Scott,0,4440
Lee Tergesen,444,3177
Lee Ving,92,3468
Leehom Wang,163,3428
Leigh Whannell,482,3092
Leigh Whannell,482,3116
Leigh Whannell,482,3697
Leighton Meester,3000,829
Leighton Meester,3000,984
Leighton Meester,3000,2231
Leighton Meester,3000,2556
Leighton Meester,3000,2676
Leila Arcieri,212,586
Leila Hatami,712,4660
Lela Rochon,316,1492
Leland Orser,308,1043
Leland Orser,308,1570
Leland Orser,308,2693
Leleti Khumalo,204,773
Lemmy,268,4502
Len Cariou,167,3559
Lena Dunham,969,4595
Lena Dunham,969,4681
Lena Dunham,969,4980
Lena Dunham,969,4983
Lena Dunham,969,4988
Lena Endre,75,2871
Lena Horne,738,2038
Lena Olin,541,558
Lena Olin,541,1355
Lena Olin,541,1456
Lena Olin,541,1889
Lena Olin,541,2570
Lena Olin,541,3079
Lena Olin,541,3192
Lenny Venito,62,900
Lenore Zann,23,4470
Leo Fitzpatrick,202,4406
Leo G. Carroll,82,4411
Leo Howard,570,78
Leo Howard,570,2237
Leo McKern,83,2248
Leo McKern,83,3843
Leo Rossi,90,4904
Leon,730,666
Leon,730,2739
Leon,730,2770
Leon,730,3565
Leon Isaac Kennedy,116,4962
Leon Rippy,229,1463
Léon Schwartzenberg,0,4912
Leonard Nimoy,12000,161
Leonard Nimoy,12000,369
Leonard Nimoy,12000,1410
Leonard Nimoy,12000,1632
Leonard Nimoy,12000,1804
Leonard Nimoy,12000,2019
Leonard Nimoy,12000,2349
Leonard Nimoy,12000,2397
Leonard Nimoy,12000,2924
Leonard Roberts,962,815
Leonard Roberts,962,2176
Leonard Roberts,962,3158
Leonardo DiCaprio,29000,27
Leonardo DiCaprio,29000,51
Leonardo DiCaprio,29000,98
Leonardo DiCaprio,29000,180
Leonardo DiCaprio,29000,258
Leonardo DiCaprio,29000,297
Leonardo DiCaprio,29000,308
Leonardo DiCaprio,29000,309
Leonardo DiCaprio,29000,327
Leonardo DiCaprio,29000,362
Leonardo DiCaprio,29000,453
Leonardo DiCaprio,29000,642
Leonardo DiCaprio,29000,912
Leonardo DiCaprio,29000,991
Leonardo DiCaprio,29000,1115
Leonardo DiCaprio,29000,1423
Leonardo DiCaprio,29000,1454
Leonardo DiCaprio,29000,1561
Leonardo DiCaprio,29000,2068
Leonardo DiCaprio,29000,2758
Leonardo DiCaprio,29000,3059
Leonardo DiCaprio,29000,3477
Leonid Yarmolnik,4,3533
Leonie Benesch,16,2461
Leonor Varela,427,1363
Leonor Varela,426,4208
Leonor Varela,426,4279
Leonor Varela,426,4631
Leonor Watling,161,3243
Leopold Stokowski,16,4226
Leos Carax,227,3938
Lesley Ann Warren,296,3193
Lesley Ann Warren,296,3923
Lesley Manville,149,2309
Lesley Manville,149,2812
Lesley Manville,149,3315
Lesley Manville,149,3518
Lesley Sharp,121,3985
Lesley Sharp,121,4566
Lesley-Anne Down,187,3633
Leslie Bibb,1000,475
Leslie Bibb,1000,572
Leslie Bibb,1000,908
Leslie Bibb,1000,2554
Leslie Bibb,1000,2641
Leslie Bibb,1000,2744
Leslie Bibb,1000,2857
Leslie Bibb,1000,4582
Leslie Bibb,1000,4670
Leslie Carlson,20,3652
Leslie Caron,399,1889
Leslie Hope,149,2142
Leslie Jordan,805,4071
Lester Speight,829,54
Leticia Brédice,7,4416
LeVar Burton,1000,601
LeVar Burton,1000,779
LeVar Burton,1000,1068
LeVar Burton,1000,1344
LeVar Burton,1000,2304
Leven Rambin,956,379
Leven Rambin,956,2313
Leven Rambin,956,4706
Levon Helm,572,2617
Levon Helm,572,2720
Levon Helm,572,5002
Lew Temple,597,1821
Lew Temple,597,2549
Lew Temple,597,3490
Lew Temple,597,4021
Lew Temple,597,4330
Lew Temple,597,4403
Lex Barker,57,4336
Lex Shrapnel,123,389
Lexa Doig,489,2798
Lexie Contursi,28,2947
Lhakpa Dorji,0,4369
Li Gong,879,418
Li Gong,879,811
Li Gong,879,1001
Li Gong,879,1130
Li Gong,878,2996
Li Gong,878,4056
Li Jun Li,444,3654
Lia Tucker,21,4936
Liam Aiken,818,458
Liam Aiken,818,944
Liam Aiken,818,1521
Liam Aiken,818,2495
Liam Aiken,818,2656
Liam Aiken,818,2902
Liam James,468,61
Liam James,468,1660
Liam James,468,3721
Liam Neeson,14000,29
Liam Neeson,14000,121
Liam Neeson,14000,134
Liam Neeson,14000,214
Liam Neeson,14000,241
Liam Neeson,14000,276
Liam Neeson,14000,327
Liam Neeson,14000,389
Liam Neeson,14000,466
Liam Neeson,14000,636
Liam Neeson,14000,959
Liam Neeson,14000,1014
Liam Neeson,14000,1054
Liam Neeson,14000,1075
Liam Neeson,14000,1095
Liam Neeson,14000,1233
Liam Neeson,14000,1268
Liam Neeson,14000,1483
Liam Neeson,14000,1629
Liam Neeson,14000,1779
Liam Neeson,14000,1837
Liam Neeson,14000,1872
Liam Neeson,14000,1875
Liam Neeson,14000,1901
Liam Neeson,14000,1980
Liam Neeson,14000,2376
Liam Neeson,14000,2651
Liam Neeson,14000,2750
Liam Neeson,14000,2881
Liam Neeson,14000,2893
Liam Neeson,14000,3056
Liam Neeson,14000,3205
Liam Neeson,14000,3866
Liam Neeson,14000,3982
Liane Balaban,118,4815
Libby Villari,127,3907
Lil' Wayne,442,3506
Lila Kedrova,16,4072
Lili Taylor,960,466
Lili Taylor,960,588
Lili Taylor,960,731
Lili Taylor,960,1930
Lili Taylor,960,2164
Lili Taylor,960,2220
Lili Taylor,960,2514
Lili Taylor,960,3604
Lili Taylor,960,3922
Lillete Dubey,73,2077
Lillete Dubey,73,4386
Lillete Dubey,73,4491
Lilli Lavine,11,1767
Lillian Adams,28,1151
Lillian Gish,436,3597
Lillian Gish,436,4811
Lillo Brancato,353,1283
Lily Atkinson,328,1928
Lily Cole,785,1402
Lily Cole,785,1709
Lily Cole,785,3036
Lily James,502,134
Lily James,502,337
Lily James,502,3605
Lily James,502,4142
Lily Rabe,763,1772
Lily Rabe,763,3963
Lily Tomlin,718,668
Lily Tomlin,718,2112
Lily Tomlin,718,2793
Lily Tomlin,718,3136
Lily Tomlin,718,3489
Lin Shaye,852,1421
Lin Shaye,852,1531
Lin Shaye,852,1940
Lin Shaye,852,1995
Lin Shaye,852,2083
Lin Shaye,852,2360
Lin Shaye,852,2579
Lin Shaye,852,2709
Lin Shaye,852,2848
Lin Shaye,852,3116
Lin Shaye,852,3697
Lin Shaye,852,3703
Lin Shaye,852,4353
Lin Shaye,852,4414
Lin Shaye,852,4994
Lina Esco,79,3074
Lincoln Hoppe,24,4735
Linda Blair,931,2787
Linda Blair,931,2917
Linda Cardellini,2000,428
Linda Cardellini,2000,945
Linda Cardellini,2000,1878
Linda Cardellini,2000,2396
Linda Cardellini,2000,2792
Linda Cardellini,2000,3765
Linda Cardellini,2000,4209
Linda Fiorentino,602,353
Linda Fiorentino,602,1026
Linda Fiorentino,602,1032
Linda Harrison,220,4063
Linda Kozlowski,162,1939
Linda Kozlowski,162,2767
Linda Kozlowski,162,3324
Linda Lovelace,218,4292
Linden Ashby,306,4233
Lindsay Duncan,171,2411
Lindsay Duncan,171,2974
Lindsay Felton,76,5001
Lindsay Kay Hayward,31,3685
Lindsay MacDonald,265,5020
Lindsay Price,499,3359
Lindsay Sloane,465,1235
Lindsay Sloane,464,1407
Lindsay Sloane,464,3094
Lindsay Wagner,970,3736
Lindsey Haun,249,4117
Lindy Booth,683,3148
Lindy Booth,683,4542
Linnea Quigley,431,3579
Linnea Quigley,431,3897
Linnea Quigley,431,4850
Lino Facioli,177,1227
Linus Roache,303,2755
Linus Roache,303,4326
Lionel Abelanski,5,3314
Lionel Barrymore,275,4050
Lionel Barrymore,275,4234
